Company_ID,CompanyName,ESG_score,Country,Sector,Industrygroup,Industry,Language,Year,Scope 1 Carbon Emissions,Scope 2 Carbon Emissions,Scope 3 Carbon Emissions,Energy Consumption,Water Consumption,Waste Generation,Environmental Policy & Management,Turnover Rate,Total Employees,Gender Diversity,Training (Number of Times),Training (Average Hours),Employee Fatalities,Occupational Injury,Communities and Philanthropy,Consumer Privacy Protection,Board Composition,Ethical Behavior,Cyber Security,Alignment with Frameworks,Assurance,Policy Influence,Risk & Crisis Management,Partnerships and Collaborations,Public Sentiment,Market Share,Profitability,WACC,Volatility,Liquidity,Beta Coefficient,GDP Growth,Unemployment
49,SEAGATE,70.9,Singapore,Information Technology,"Technology Hardware, Storage & Peripherals","echnology Hardware, Storage & Peripherals",EN,2020,1.4180000000000001,1.4180000000000001,1.4180000000000001,0.7090000000000001,0.7090000000000001,0.7090000000000001,1.4180000000000001,1.4180000000000001,1.4180000000000001,1.4180000000000001,0.7090000000000001,0.7090000000000001,0.7090000000000001,0.7090000000000001,0.7090000000000001,3.5450000000000004,10.635,10.635,7.090000000000001,1.4180000000000001,1.4180000000000001,2.8360000000000003,3.5450000000000004,3.5450000000000004,1.7725000000000002,3.5450000000000004,1.4180000000000001,0.7090000000000001,0.7090000000000001,0.7090000000000001,0.35450000000000004,0.7090000000000001,0.7090000000000001
50,SEAGATE,76.4,Singapore,Information Technology,"Technology Hardware, Storage & Peripherals","echnology Hardware, Storage & Peripherals",EN,2021,1.5280000000000002,1.5280000000000002,1.5280000000000002,0.7640000000000001,0.7640000000000001,0.7640000000000001,1.5280000000000002,1.5280000000000002,1.5280000000000002,1.5280000000000002,0.7640000000000001,0.7640000000000001,0.7640000000000001,0.7640000000000001,0.7640000000000001,3.8200000000000003,11.46,11.46,7.640000000000001,1.5280000000000002,1.5280000000000002,3.0560000000000005,3.8200000000000003,3.8200000000000003,1.9100000000000001,3.8200000000000003,1.5280000000000002,0.7640000000000001,0.7640000000000001,0.7640000000000001,0.38200000000000006,0.7640000000000001,0.7640000000000001
51,SEAGATE,77.6,Singapore,Information Technology,"Technology Hardware, Storage & Peripherals","echnology Hardware, Storage & Peripherals",EN,2022,1.5519999999999998,1.5519999999999998,1.5519999999999998,0.7759999999999999,0.7759999999999999,0.7759999999999999,1.5519999999999998,1.5519999999999998,1.5519999999999998,1.5519999999999998,0.7759999999999999,0.7759999999999999,0.7759999999999999,0.7759999999999999,0.7759999999999999,3.88,11.639999999999999,11.639999999999999,7.76,1.5519999999999998,1.5519999999999998,3.1039999999999996,3.88,3.88,1.94,3.88,1.5519999999999998,0.7759999999999999,0.7759999999999999,0.7759999999999999,0.38799999999999996,0.7759999999999999,0.7759999999999999
52,SEAGATE,82.0,Singapore,Information Technology,"Technology Hardware, Storage & Peripherals","echnology Hardware, Storage & Peripherals",EN,2023,1.6400000000000001,1.6400000000000001,1.6400000000000001,0.8200000000000001,0.8200000000000001,0.8200000000000001,1.6400000000000001,1.6400000000000001,1.6400000000000001,1.6400000000000001,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.8200000000000001,4.1000000000000005,12.299999999999999,12.299999999999999,8.200000000000001,1.6400000000000001,1.6400000000000001,3.2800000000000002,4.1000000000000005,4.1000000000000005,2.0500000000000003,4.1000000000000005,1.6400000000000001,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.41000000000000003,0.8200000000000001,0.8200000000000001
53,Canon,70.475,Japan,Information Technology,"Technology Hardware, Storage & Peripherals","Technology hardware, storage & peripherals industry",EN,2020,1.4095,1.4095,1.4095,0.70475,0.70475,0.70475,1.4095,1.4095,1.4095,1.4095,0.70475,0.70475,0.70475,0.70475,0.70475,3.5237499999999997,10.57125,10.57125,7.047499999999999,1.4095,1.4095,2.819,3.5237499999999997,3.5237499999999997,1.7618749999999999,3.5237499999999997,1.4095,0.70475,0.70475,0.70475,0.352375,0.70475,0.70475
54,Canon,75.74,Japan,Information Technology,"Technology Hardware, Storage & Peripherals","Technology hardware, storage & peripherals industry",EN,2021,1.5148,1.5148,1.5148,0.7574,0.7574,0.7574,1.5148,1.5148,1.5148,1.5148,0.7574,0.7574,0.7574,0.7574,0.7574,3.787,11.360999999999999,11.360999999999999,7.574,1.5148,1.5148,3.0296,3.787,3.787,1.8935,3.787,1.5148,0.7574,0.7574,0.7574,0.3787,0.7574,0.7574
55,Canon,68.55,Japan,Information Technology,"Technology Hardware, Storage & Peripherals","Technology hardware, storage & peripherals industry",EN,2022,1.371,1.371,1.371,0.6855,0.6855,0.6855,1.371,1.371,1.371,1.371,0.6855,0.6855,0.6855,0.6855,0.6855,3.4275,10.282499999999999,10.282499999999999,6.855,1.371,1.371,2.742,3.4275,3.4275,1.71375,3.4275,1.371,0.6855,0.6855,0.6855,0.34275,0.6855,0.6855
56,Canon,85.3,Japan,Information Technology,"Technology Hardware, Storage & Peripherals","Technology hardware, storage & peripherals industry",EN,2023,1.706,1.706,1.706,0.853,0.853,0.853,1.706,1.706,1.706,1.706,0.853,0.853,0.853,0.853,0.853,4.265,12.795,12.795,8.53,1.706,1.706,3.412,4.265,4.265,2.1325,4.265,1.706,0.853,0.853,0.853,0.4265,0.853,0.853
57,Omron,92.4,Japan,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2020,1.848,1.848,1.848,0.924,0.924,0.924,1.848,1.848,1.848,1.848,0.924,0.924,0.924,0.924,0.924,4.62,13.860000000000001,13.860000000000001,9.24,1.848,1.848,3.696,4.62,4.62,2.31,4.62,1.848,0.924,0.924,0.924,0.462,0.924,0.924
58,Omron,92.6,Japan,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2021,1.8519999999999999,1.8519999999999999,1.8519999999999999,0.9259999999999999,0.9259999999999999,0.9259999999999999,1.8519999999999999,1.8519999999999999,1.8519999999999999,1.8519999999999999,0.9259999999999999,0.9259999999999999,0.9259999999999999,0.9259999999999999,0.9259999999999999,4.63,13.889999999999999,13.889999999999999,9.26,1.8519999999999999,1.8519999999999999,3.7039999999999997,4.63,4.63,2.315,4.63,1.8519999999999999,0.9259999999999999,0.9259999999999999,0.9259999999999999,0.46299999999999997,0.9259999999999999,0.9259999999999999
59,Omron,92.7,Japan,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2022,1.854,1.854,1.854,0.927,0.927,0.927,1.854,1.854,1.854,1.854,0.927,0.927,0.927,0.927,0.927,4.635000000000001,13.905,13.905,9.270000000000001,1.854,1.854,3.708,4.635000000000001,4.635000000000001,2.3175000000000003,4.635000000000001,1.854,0.927,0.927,0.927,0.4635,0.927,0.927
60,Omron,93.1,Japan,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2023,1.8619999999999999,1.8619999999999999,1.8619999999999999,0.9309999999999999,0.9309999999999999,0.9309999999999999,1.8619999999999999,1.8619999999999999,1.8619999999999999,1.8619999999999999,0.9309999999999999,0.9309999999999999,0.9309999999999999,0.9309999999999999,0.9309999999999999,4.655,13.964999999999998,13.964999999999998,9.31,1.8619999999999999,1.8619999999999999,3.7239999999999998,4.655,4.655,2.3275,4.655,1.8619999999999999,0.9309999999999999,0.9309999999999999,0.9309999999999999,0.46549999999999997,0.9309999999999999,0.9309999999999999
61,Delta,74.325,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2020,1.4865000000000002,1.4865000000000002,1.4865000000000002,0.7432500000000001,0.7432500000000001,0.7432500000000001,1.4865000000000002,1.4865000000000002,1.4865000000000002,1.4865000000000002,0.7432500000000001,0.7432500000000001,0.7432500000000001,0.7432500000000001,0.7432500000000001,3.7162500000000005,11.14875,11.14875,7.432500000000001,1.4865000000000002,1.4865000000000002,2.9730000000000003,3.7162500000000005,3.7162500000000005,1.8581250000000002,3.7162500000000005,1.4865000000000002,0.7432500000000001,0.7432500000000001,0.7432500000000001,0.37162500000000004,0.7432500000000001,0.7432500000000001
62,Delta,82.525,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2021,1.6505,1.6505,1.6505,0.82525,0.82525,0.82525,1.6505,1.6505,1.6505,1.6505,0.82525,0.82525,0.82525,0.82525,0.82525,4.126250000000001,12.37875,12.37875,8.252500000000001,1.6505,1.6505,3.301,4.126250000000001,4.126250000000001,2.0631250000000003,4.126250000000001,1.6505,0.82525,0.82525,0.82525,0.412625,0.82525,0.82525
63,Delta,81.49,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2022,1.6298,1.6298,1.6298,0.8149,0.8149,0.8149,1.6298,1.6298,1.6298,1.6298,0.8149,0.8149,0.8149,0.8149,0.8149,4.0745,12.2235,12.2235,8.149,1.6298,1.6298,3.2596,4.0745,4.0745,2.03725,4.0745,1.6298,0.8149,0.8149,0.8149,0.40745,0.8149,0.8149
64,Delta,83.1,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2023,1.662,1.662,1.662,0.831,0.831,0.831,1.662,1.662,1.662,1.662,0.831,0.831,0.831,0.831,0.831,4.155,12.464999999999998,12.464999999999998,8.31,1.662,1.662,3.324,4.155,4.155,2.0775,4.155,1.662,0.831,0.831,0.831,0.4155,0.831,0.831
65,SUNNY OPTICAL,71.3,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2020,1.426,1.426,1.426,0.713,0.713,0.713,1.426,1.426,1.426,1.426,0.713,0.713,0.713,0.713,0.713,3.565,10.694999999999999,10.694999999999999,7.13,1.426,1.426,2.852,3.565,3.565,1.7825,3.565,1.426,0.713,0.713,0.713,0.3565,0.713,0.713
66,SUNNY OPTICAL,68.1,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2021,1.3619999999999999,1.3619999999999999,1.3619999999999999,0.6809999999999999,0.6809999999999999,0.6809999999999999,1.3619999999999999,1.3619999999999999,1.3619999999999999,1.3619999999999999,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.6809999999999999,3.405,10.214999999999998,10.214999999999998,6.81,1.3619999999999999,1.3619999999999999,2.7239999999999998,3.405,3.405,1.7025,3.405,1.3619999999999999,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.34049999999999997,0.6809999999999999,0.6809999999999999
67,SUNNY OPTICAL,72.7,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2022,1.4540000000000002,1.4540000000000002,1.4540000000000002,0.7270000000000001,0.7270000000000001,0.7270000000000001,1.4540000000000002,1.4540000000000002,1.4540000000000002,1.4540000000000002,0.7270000000000001,0.7270000000000001,0.7270000000000001,0.7270000000000001,0.7270000000000001,3.6350000000000002,10.905,10.905,7.2700000000000005,1.4540000000000002,1.4540000000000002,2.9080000000000004,3.6350000000000002,3.6350000000000002,1.8175000000000001,3.6350000000000002,1.4540000000000002,0.7270000000000001,0.7270000000000001,0.7270000000000001,0.36350000000000005,0.7270000000000001,0.7270000000000001
68,SUNNY OPTICAL,76.2,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2023,1.524,1.524,1.524,0.762,0.762,0.762,1.524,1.524,1.524,1.524,0.762,0.762,0.762,0.762,0.762,3.8100000000000005,11.43,11.43,7.620000000000001,1.524,1.524,3.048,3.8100000000000005,3.8100000000000005,1.9050000000000002,3.8100000000000005,1.524,0.762,0.762,0.762,0.381,0.762,0.762
69,Intel,83.783333,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2020,1.67566666,1.67566666,1.67566666,0.83783333,0.83783333,0.83783333,1.67566666,1.67566666,1.67566666,1.67566666,0.83783333,0.83783333,0.83783333,0.83783333,0.83783333,4.18916665,12.56749995,12.56749995,8.3783333,1.67566666,1.67566666,3.35133332,4.18916665,4.18916665,2.094583325,4.18916665,1.67566666,0.83783333,0.83783333,0.83783333,0.418916665,0.83783333,0.83783333
70,Intel,79.273333,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2021,1.5854666599999998,1.5854666599999998,1.5854666599999998,0.7927333299999999,0.7927333299999999,0.7927333299999999,1.5854666599999998,1.5854666599999998,1.5854666599999998,1.5854666599999998,0.7927333299999999,0.7927333299999999,0.7927333299999999,0.7927333299999999,0.7927333299999999,3.96366665,11.89099995,11.89099995,7.9273333,1.5854666599999998,1.5854666599999998,3.1709333199999996,3.96366665,3.96366665,1.981833325,3.96366665,1.5854666599999998,0.7927333299999999,0.7927333299999999,0.7927333299999999,0.39636666499999995,0.7927333299999999,0.7927333299999999
71,Intel,85.74,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2022,1.7147999999999999,1.7147999999999999,1.7147999999999999,0.8573999999999999,0.8573999999999999,0.8573999999999999,1.7147999999999999,1.7147999999999999,1.7147999999999999,1.7147999999999999,0.8573999999999999,0.8573999999999999,0.8573999999999999,0.8573999999999999,0.8573999999999999,4.287,12.860999999999999,12.860999999999999,8.574,1.7147999999999999,1.7147999999999999,3.4295999999999998,4.287,4.287,2.1435,4.287,1.7147999999999999,0.8573999999999999,0.8573999999999999,0.8573999999999999,0.42869999999999997,0.8573999999999999,0.8573999999999999
72,Intel,87.8,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2023,1.756,1.756,1.756,0.878,0.878,0.878,1.756,1.756,1.756,1.756,0.878,0.878,0.878,0.878,0.878,4.39,13.17,13.17,8.78,1.756,1.756,3.512,4.39,4.39,2.195,4.39,1.756,0.878,0.878,0.878,0.439,0.878,0.878
73,Qualcomm,56.345,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2020,1.1269,1.1269,1.1269,0.56345,0.56345,0.56345,1.1269,1.1269,1.1269,1.1269,0.56345,0.56345,0.56345,0.56345,0.56345,2.81725,8.451749999999999,8.451749999999999,5.6345,1.1269,1.1269,2.2538,2.81725,2.81725,1.408625,2.81725,1.1269,0.56345,0.56345,0.56345,0.281725,0.56345,0.56345
74,Qualcomm,56.045,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2021,1.1209,1.1209,1.1209,0.56045,0.56045,0.56045,1.1209,1.1209,1.1209,1.1209,0.56045,0.56045,0.56045,0.56045,0.56045,2.8022500000000004,8.40675,8.40675,5.604500000000001,1.1209,1.1209,2.2418,2.8022500000000004,2.8022500000000004,1.4011250000000002,2.8022500000000004,1.1209,0.56045,0.56045,0.56045,0.280225,0.56045,0.56045
75,Qualcomm,77.3,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2022,1.546,1.546,1.546,0.773,0.773,0.773,1.546,1.546,1.546,1.546,0.773,0.773,0.773,0.773,0.773,3.865,11.594999999999999,11.594999999999999,7.73,1.546,1.546,3.092,3.865,3.865,1.9325,3.865,1.546,0.773,0.773,0.773,0.3865,0.773,0.773
76,Qualcomm,75.9,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2023,1.5180000000000002,1.5180000000000002,1.5180000000000002,0.7590000000000001,0.7590000000000001,0.7590000000000001,1.5180000000000002,1.5180000000000002,1.5180000000000002,1.5180000000000002,0.7590000000000001,0.7590000000000001,0.7590000000000001,0.7590000000000001,0.7590000000000001,3.7950000000000004,11.385,11.385,7.590000000000001,1.5180000000000002,1.5180000000000002,3.0360000000000005,3.7950000000000004,3.7950000000000004,1.8975000000000002,3.7950000000000004,1.5180000000000002,0.7590000000000001,0.7590000000000001,0.7590000000000001,0.37950000000000006,0.7590000000000001,0.7590000000000001
77,TSMC,89.8,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2020,1.796,1.796,1.796,0.898,0.898,0.898,1.796,1.796,1.796,1.796,0.898,0.898,0.898,0.898,0.898,4.49,13.469999999999999,13.469999999999999,8.98,1.796,1.796,3.592,4.49,4.49,2.245,4.49,1.796,0.898,0.898,0.898,0.449,0.898,0.898
78,TSMC,90.0,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2021,1.8,1.8,1.8,0.9,0.9,0.9,1.8,1.8,1.8,1.8,0.9,0.9,0.9,0.9,0.9,4.5,13.5,13.5,9.0,1.8,1.8,3.6,4.5,4.5,2.25,4.5,1.8,0.9,0.9,0.9,0.45,0.9,0.9
79,TSMC,86.75,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2022,1.735,1.735,1.735,0.8675,0.8675,0.8675,1.735,1.735,1.735,1.735,0.8675,0.8675,0.8675,0.8675,0.8675,4.3375,13.0125,13.0125,8.675,1.735,1.735,3.47,4.3375,4.3375,2.16875,4.3375,1.735,0.8675,0.8675,0.8675,0.43375,0.8675,0.8675
80,TSMC,81.1,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2023,1.6219999999999999,1.6219999999999999,1.6219999999999999,0.8109999999999999,0.8109999999999999,0.8109999999999999,1.6219999999999999,1.6219999999999999,1.6219999999999999,1.6219999999999999,0.8109999999999999,0.8109999999999999,0.8109999999999999,0.8109999999999999,0.8109999999999999,4.055,12.165,12.165,8.11,1.6219999999999999,1.6219999999999999,3.2439999999999998,4.055,4.055,2.0275,4.055,1.6219999999999999,0.8109999999999999,0.8109999999999999,0.8109999999999999,0.40549999999999997,0.8109999999999999,0.8109999999999999
81,SMIC,75.4,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2020,1.5080000000000002,1.5080000000000002,1.5080000000000002,0.7540000000000001,0.7540000000000001,0.7540000000000001,1.5080000000000002,1.5080000000000002,1.5080000000000002,1.5080000000000002,0.7540000000000001,0.7540000000000001,0.7540000000000001,0.7540000000000001,0.7540000000000001,3.7700000000000005,11.31,11.31,7.540000000000001,1.5080000000000002,1.5080000000000002,3.0160000000000005,3.7700000000000005,3.7700000000000005,1.8850000000000002,3.7700000000000005,1.5080000000000002,0.7540000000000001,0.7540000000000001,0.7540000000000001,0.37700000000000006,0.7540000000000001,0.7540000000000001
82,SMIC,75.5,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2021,1.51,1.51,1.51,0.755,0.755,0.755,1.51,1.51,1.51,1.51,0.755,0.755,0.755,0.755,0.755,3.7750000000000004,11.325,11.325,7.550000000000001,1.51,1.51,3.02,3.7750000000000004,3.7750000000000004,1.8875000000000002,3.7750000000000004,1.51,0.755,0.755,0.755,0.3775,0.755,0.755
83,SMIC,72.425,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2022,1.4485,1.4485,1.4485,0.72425,0.72425,0.72425,1.4485,1.4485,1.4485,1.4485,0.72425,0.72425,0.72425,0.72425,0.72425,3.62125,10.86375,10.86375,7.2425,1.4485,1.4485,2.897,3.62125,3.62125,1.810625,3.62125,1.4485,0.72425,0.72425,0.72425,0.362125,0.72425,0.72425
84,SMIC,75.1,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2023,1.502,1.502,1.502,0.751,0.751,0.751,1.502,1.502,1.502,1.502,0.751,0.751,0.751,0.751,0.751,3.755,11.264999999999999,11.264999999999999,7.51,1.502,1.502,3.004,3.755,3.755,1.8775,3.755,1.502,0.751,0.751,0.751,0.3755,0.751,0.751
85,TEXAS INSTRUMENTS,75.925,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2020,1.5185,1.5185,1.5185,0.75925,0.75925,0.75925,1.5185,1.5185,1.5185,1.5185,0.75925,0.75925,0.75925,0.75925,0.75925,3.79625,11.38875,11.38875,7.5925,1.5185,1.5185,3.037,3.79625,3.79625,1.898125,3.79625,1.5185,0.75925,0.75925,0.75925,0.379625,0.75925,0.75925
86,TEXAS INSTRUMENTS,59.4,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2021,1.188,1.188,1.188,0.594,0.594,0.594,1.188,1.188,1.188,1.188,0.594,0.594,0.594,0.594,0.594,2.97,8.91,8.91,5.94,1.188,1.188,2.376,2.97,2.97,1.485,2.97,1.188,0.594,0.594,0.594,0.297,0.594,0.594
87,TEXAS INSTRUMENTS,51.6,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2022,1.032,1.032,1.032,0.516,0.516,0.516,1.032,1.032,1.032,1.032,0.516,0.516,0.516,0.516,0.516,2.58,7.74,7.74,5.16,1.032,1.032,2.064,2.58,2.58,1.29,2.58,1.032,0.516,0.516,0.516,0.258,0.516,0.516
88,TEXAS INSTRUMENTS,64.2,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2023,1.284,1.284,1.284,0.642,0.642,0.642,1.284,1.284,1.284,1.284,0.642,0.642,0.642,0.642,0.642,3.2100000000000004,9.63,9.63,6.420000000000001,1.284,1.284,2.568,3.2100000000000004,3.2100000000000004,1.6050000000000002,3.2100000000000004,1.284,0.642,0.642,0.642,0.321,0.642,0.642
