Title,Description,URL,Provider,Date Published
Lakers ponder when LeBron James will share court with son Bronny,Coach J.J. Redick said earlier this week that he expected the historic moment to come “sooner rather than later”. Read more at straitstimes.com.,https://www.straitstimes.com/sport/basketball/lakers-ponder-when-lebron-james-will-share-court-with-son-bronny,The Straits Times,2024-09-26T07:21:00.0000000Z
<b>Cognizant</b> engaged in discriminatory conduct against non-Indians: US jury,The verdict came after the IT firm failed to persuade a Los Angeles federal judge last month to toss a 2017 job bias class-action lawsuit when a previous trial ended with a deadlocked jury.,https://www.msn.com/en-in/news/India/cognizant-discriminated-against-non-indian-workers-us-jury-says/ar-AA1rRUdU,Hindustan Times on MSN.com,2024-10-08T08:03:00.0000000Z
‘Not in my plans’ – Fernando Alonso delivers latest update on legendary racing career,"Fernando Alonso has been looking to complete motorsport&#39;s Triple Crown, but that may not be coming to fruition.",https://www.msn.com/en-za/news/other/not-in-my-plans-fernando-alonso-delivers-latest-update-on-legendary-racing-career/ar-AA1rPUmP,PlanetF1.com on MSN.com,2024-10-07T16:00:00.0000000Z
<b>Cognizant</b> announces plans to establish techfin centre at GIFT City in 2025,"Global tech firm Cognizant on Monday announced its plans to establish a &#39;techfin centre&#39; at Gujarat International Finance Tec-City (GIFT City), Gandhinagar.",https://www.business-standard.com/companies/news/cognizant-announces-plans-to-establish-techfin-centre-at-gift-city-in-2025-124093000930_1.html,Business Standard,2024-09-30T13:07:00.0000000Z
<b>Cognizant</b> Technology Solutions: Reasons To Be Cautiously Optimistic,<b>Cognizant</b> Technology Solutions has the potential for growth reacceleration due to its focus on industries with strong demand for digital services and transformation. Growth was recently hindered ...,https://seekingalpha.com/article/4719288-cognizant-technology-solutions-reasons-to-be-cautiously-optimistic,Seeking Alpha,2024-09-05T12:56:00.0000000Z
"<b>Cognizant faces the worst attrition rate</b> in the industry, hires record number of employees to fill the gap","US-based <b>Cognizant</b> in its September quarter saw 33% attrition rate, which is far more than its Indian counterparts Tata Consultancy Services (TCS) with 11.9% and Infosys with 20.1%. As a result of ...",https://www.businessinsider.in/tech/enterprise/news/it-firm-cognizant-faces-the-worst-attrition-rate-in-the-industry-hires-record-number-of-employees-to-fill-the-gap/articleshow/87327386.cms,Business Insider India,2021-10-28T05:32:00.0000000Z
Assessing innovation hands on with AI and experts,Cognizant employed a multifaceted approach in judging of The Australian Financial Review 2024 BOSS Most Innovative Companies Awards.,https://www.afr.com/policy/economy/assessing-innovation-hands-on-with-ai-and-experts-20240919-p5kbvz,The Australian Financial Review,2024-10-08T18:04:00.0000000Z
ECB and <b>Cognizant</b> team up to turbocharge technology in cricket,"The ECB and <b>Cognizant</b> have announced a partnership which is set to offer recreational cricket fans, players and volunteers an improved digital experience as part of the ECB’s ongoing digital transformation. As the Official Digital Technology ...",https://www.ecb.co.uk/news/4120396/ecb-and-cognizant-team-up-to-turbocharge-technology-in-cricket,ECB,2024-09-16T00:00:00.0000000Z
<b>Cognizant</b> goes on trial again over claims it discriminates against non-Indian employees,An attorney for the IT consulting behemoth cautioned the jury not to let the trial become a referendum on H-1B work visas or offshoring of tech jobs.,https://www.courthousenews.com/cognizant-goes-on-trial-again-over-claims-it-discriminates-against-non-indian-employees/,Courthouse News Service,2024-09-25T00:53:00.0000000Z
"Penguins <b>cognizant</b> of expectations, not ready to close chapter on era","CRANBERRY, Pa.-- Kyle Dubas understands expectations for the Pittsburgh Penguins have lowered. “We aren’t favored by anybody to accomplish anything,” the Penguins president of hockey operations and general manager said on Monday. “That’s not to ...",https://www.nhl.com/news/pittsburgh-penguins-not-ready-to-close-chapter-on-current-era,National Hockey League,2024-10-07T07:22:00.0000000Z
"Why ex-<b>Cognizant</b> employees went to court: “Indian managers would turn their back”, “Spoke Hindi socially”, and more",Several former Cognizant employees accused the company of submitting visa applications for jobs that did not exist.,https://www.moneycontrol.com/technology/why-ex-cognizant-employees-went-to-court-indian-managers-would-turn-their-back-spoke-hindi-socially-and-more-article-12838524.html,moneycontrol.com,2024-10-09T07:46:00.0000000Z
"Over 2000 Companies Hire NxtWave Learners, Addressing the Talent Gap in India&#39;s Booming IT Industry","NxtWave, India&#39;s premier EdTech platform for upskilling students and preparing them for industry, has achieved a significant milestone with over 2,000 companies hiring its graduates. This achievement underscores NxtWave&#39;s mission of transforming India&#39;s youth into a highly skilled tech workforce by training them in advanced 4.",https://www.business-standard.com/content/press-releases-ani/over-2000-companies-hire-nxtwave-learners-addressing-the-talent-gap-in-india-s-booming-it-industry-124100800899_1.html,Business Standard,2024-10-08T11:55:00.0000000Z
